paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y
e9826a1c57b0,Design Patterns,In Search of Living Law: How Should We Design for (Digital) Legal Interaction?,Riikka Koulu,2024,Digital Society,,https://www.semanticscholar.org/paper/1011c572d0207c2203619839525ce10850c028e4,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.12137049436569214,30,False,2.7826052,-0.86457795
ec380d04cf61,Design theory,GENERAL DESIGN THEORY.,"Yoshikawa, Hiroyuki (1); Tomiyama, Tetsuo (1); Kumazawa, Masami (1)",1985,"Journal of the Faculty of Engineering, the University of Tokyo, Series A",,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.15009260177612305,144,False,0.3562734,-5.8293533
edde6dc75b19,Design rationale,The language of design: Theory and computation,"Dong, Andy (1)",2009,The Language of Design: Theory and Computation,10.1007/978-1-84882-021-0,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.08202517032623291,6,False,-0.57286245,-3.5958266
ee0a5b26f6dc,Design Guidelines,Formalizing Visualization Design Knowledge as Constraints: Actionable and Extensible Models in Draco,Dominik Moritz; Chenglong Wang; Greg L. Nelson; Halden Lin; Adam M. Smith; Bill Howe; Jeffrey Heer,2018,IEEE Transactions on Visualization and Computer Graphics,,https://www.semanticscholar.org/paper/8db0faf2764f8b578c5d702989d437ff8bea9f14,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.179779052734375,187,False,2.382756,-4.4026628
ef3a9300a2f3,Design knowledge,Developing a competency taxonomy for teacher design knowledge in technology-enhanced learning environments: a literature review,Mi Song Kim,2019,Research and Practice in Technology Enhanced Learning,,https://www.semanticscholar.org/paper/b2c846608aefa5aa21c43b4819c02c7bcc295e5c,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.14247828722000122,128,False,-0.28913608,-1.6161745
f02904f836be,Design methods,Universal Participatory Design: Achievements and Challenges,R. Bonacin; J√∫lio Cesar dos Reis; M. Baranauskas,2019,,,https://www.semanticscholar.org/paper/06bb9a92fbf53b9d7a93c86acc244c380656fc1f,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1470121145248413,139,False,0.19759499,-2.5066497
f0b2517a04a4,Design Guidelines,Don't Do That! Hunting Down Visual Design Smells in Complex UIs against Design Guidelines,"Yang, Bo and Xing, Zhenchang and Xia, Xin and Chen, Chunyang and Ye, Deheng and Li, Shanping",2021,Proceedings of the 43rd International Conference on Software Engineering,10.1109/icse43902.2021.00075,https://doi.org/10.1109/ICSE43902.2021.00075,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.22710800170898438,218,False,1.4712605,-2.4432313
f16832406221,Design methods,A Framework for Systemic Design,A. Ryan,2014,,,https://www.semanticscholar.org/paper/e7cf73c02d6b1359d48322826cd202eb83161e7a,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.09029918909072876,14,False,0.92239875,-3.3665671
f1a4dde3d156,Design Patterns,Catalogue of general-purpose software design patterns,"Tichy, Walter F. (1)",1997,"Proceedings of the Conference on Technology of Object-Oriented Languages and Systems, TOOLS",,,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.0805203914642334,7,False,3.5376477,-1.5637891
f47226c43979,Design methods,The Human-Centredness Metric: Early Assessment of the Quality of Human-Centred Design Activities,O. Sankowski; Dieter Krause,2023,Applied Sciences,,https://www.semanticscholar.org/paper/e5f6abe0431dd1e20d6c555a3cdf31e1a8d632e9,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.1416085958480835,121,False,0.24957341,-2.9479208
f50a79b2d7e1,Design knowledge,Towards scaling expertise with generative AI: design principles for governing AI-Mediated knowledge capture and transfer,"O‚ÄôSullivan, Philip (1); Sepp√§l√§, Selja (1); Feller, Joseph (1)",2026,Journal of Decision Systems,10.1080/12460125.2026.2669855,,1,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, ai, design pattern, software","This exploratory cluster contains 55 papers. Frequent terms include patterns, pattern, design patterns, ai, design pattern, software. Representative papers include Industrial experience with design patterns; Understanding and using patterns in software development; A pattern approach to interaction design.",0.17503637075424194,48,False,2.056092,-1.6383328
f56243f52335,Design theory,"Theory construction in design research Criteria: Approaches, and methods","Friedman, Ken (1)",2003,Design Studies,10.1016/S0142-694X(03)00039-5,,0,Theory · Research · Design Knowledge,"theory, research, design knowledge, methods, principles, design theory","This exploratory cluster contains 227 papers. Frequent terms include theory, research, design knowledge, methods, principles, design theory. Representative papers include Towards a Method for Design Principle Development in Information Systems; Conceptual foundations of design problem solving; The anatomy of a design theory.",0.11103218793869019,56,False,0.14104693,-5.59484
