paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y
ef3a9300a2f3,Design knowledge,Developing a competency taxonomy for teacher design knowledge in technology-enhanced learning environments: a literature review,Mi Song Kim,2019,Research and Practice in Technology Enhanced Learning,,https://www.semanticscholar.org/paper/b2c846608aefa5aa21c43b4819c02c7bcc295e5c,7,Learning · Learners · Video,"learning, learners, video, studio, collaboration, synchronous","This exploratory cluster contains 10 papers. Frequent terms include learning, learners, video, studio, collaboration, synchronous. Representative papers include Developing a competency taxonomy for teacher design knowledge in technology-enhanced learning environments: a literature review; Towards a design theory of blended learning curriculum; Personalising learning: towards a coherent learning design framework.",0.0841141939163208,1,True,-2.1509943,2.9756722
f02904f836be,Design methods,Universal Participatory Design: Achievements and Challenges,R. Bonacin; J√∫lio Cesar dos Reis; M. Baranauskas,2019,,,https://www.semanticscholar.org/paper/06bb9a92fbf53b9d7a93c86acc244c380656fc1f,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.160408616065979,67,False,-1.6694254,0.90160763
f0b2517a04a4,Design Guidelines,Don't Do That! Hunting Down Visual Design Smells in Complex UIs against Design Guidelines,"Yang, Bo and Xing, Zhenchang and Xia, Xin and Chen, Chunyang and Ye, Deheng and Li, Shanping",2021,Proceedings of the 43rd International Conference on Software Engineering,10.1109/icse43902.2021.00075,https://doi.org/10.1109/ICSE43902.2021.00075,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.2548578381538391,144,False,0.14080122,2.8065434
f16832406221,Design methods,A Framework for Systemic Design,A. Ryan,2014,,,https://www.semanticscholar.org/paper/e7cf73c02d6b1359d48322826cd202eb83161e7a,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.10399109125137329,7,False,-0.9616101,0.38823283
f1a4dde3d156,Design Patterns,Catalogue of general-purpose software design patterns,"Tichy, Walter F. (1)",1997,"Proceedings of the Conference on Technology of Object-Oriented Languages and Systems, TOOLS",,,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.13987517356872559,24,False,0.8074622,2.620578
f47226c43979,Design methods,The Human-Centredness Metric: Early Assessment of the Quality of Human-Centred Design Activities,O. Sankowski; Dieter Krause,2023,Applied Sciences,,https://www.semanticscholar.org/paper/e5f6abe0431dd1e20d6c555a3cdf31e1a8d632e9,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1549854874610901,59,False,-0.9216429,1.5040827
f50a79b2d7e1,Design knowledge,Towards scaling expertise with generative AI: design principles for governing AI-Mediated knowledge capture and transfer,"O‚ÄôSullivan, Philip (1); Sepp√§l√§, Selja (1); Feller, Joseph (1)",2026,Journal of Decision Systems,10.1080/12460125.2026.2669855,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.17347222566604614,83,False,-0.38072443,2.3707807
f56243f52335,Design theory,"Theory construction in design research Criteria: Approaches, and methods","Friedman, Ken (1)",2003,Design Studies,10.1016/S0142-694X(03)00039-5,,4,Theory · Design Theory · Theories,"theory, design theory, theories, theory sep, research, design research","This exploratory cluster contains 18 papers. Frequent terms include theory, design theory, theories, theory sep, research, design research. Representative papers include The anatomy of a design theory; Theory construction in design research. Criteria, approaches, and methods.; Four Criteria for Design Theories.",0.05148422718048096,4,False,-1.0962658,-0.37969795
f6ba28a6efeb,Design knowledge,ON the HIERARCHICAL LEVELS of DESIGN KNOWLEDGE,"Kolariƒá, S. (1); Beck, J. (2); Stolterman, E. (3)",2020,Proceedings of the Design Society: DESIGN Conference,10.1017/dsd.2020.330,,2,Knowledge · Dsr · Design Knowledge,"knowledge, dsr, design knowledge, research, product, science research","This exploratory cluster contains 23 papers. Frequent terms include knowledge, dsr, design knowledge, research, product, science research. Representative papers include A Typology of Knowledge Creation in Design Science Research Projects; Utilizing, Producing, and Contributing Design Knowledge in DSR Projects; A Multi-Grounded Design Research Process.",0.09324228763580322,5,False,-1.1851639,-2.022911
f941f0424e1a,Design Rules,"Design Rules, Volume 2: Chapter 6—The Value Structure of Technologies, Part 1: Mapping Functional Components",Carliss Y. Baldwin,2020,Social Science Research Network,,https://www.semanticscholar.org/paper/abcbcc31184f047ab91479bf2dc56bd1a2def833,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.13823556900024414,34,False,0.8551612,0.82231534
fc4c2b9d38d7,Design knowledge,A framework for supporting architecture knowledge and rationale management,"Babar, Muhammad Ali (1); Gorton, Ian (1); Kitchenham, Barbara (1)",2006,Rationale Management in Software Engineering,10.1007/978-3-540-30998-7_11,,0,Rationale · Design Rationale · Dr,"rationale, design rationale, dr, argumentation, rationales, model","This exploratory cluster contains 13 papers. Frequent terms include rationale, design rationale, dr, argumentation, rationales, model. Representative papers include Integrating different perspectives on design rationale: supporting the emergence of design rationale from design communication; Integrating different perspective on design rationale: Supporting the emergence of design rationale from design communication; Redesigning the rationale for design rationale.",0.1028432846069336,11,False,-2.9166381,-0.10320247
fd05a25a5e94,Design theory,Four Criteria for Design Theories,P. Hodges; Stan Ruecker; C. Scaletsky; Jaime Rivera; R. Faller; A. Geppert,2017,,,https://www.semanticscholar.org/paper/4c0eb75439b4fdadc1743f7ff41d8e9adb2c7eb8,4,Theory · Design Theory · Theories,"theory, design theory, theories, theory sep, research, design research","This exploratory cluster contains 18 papers. Frequent terms include theory, design theory, theories, theory sep, research, design research. Representative papers include The anatomy of a design theory; Theory construction in design research. Criteria, approaches, and methods.; Four Criteria for Design Theories.",0.04922592639923096,3,True,-1.1880774,-0.36030284
fd2392ff2aff,Design knowledge,Surveying a Landscape of Ethics-Focused Design Methods,"Chivukula, Shruthi Sai (1); Li, Ziqing (2); Pivonka, Anne C. (2); Chen, Jingning (2); Gray, Colin M. (2)",2021,arXiv,10.48550/arXiv.2102.08909,,5,Method · Methods · Ethical,"method, methods, ethical, design methods, ethics, ethics focused","This exploratory cluster contains 10 papers. Frequent terms include method, methods, ethical, design methods, ethics, ethics focused. Representative papers include Elements of a design method - a basis for describing and evaluating design methods; Elements of a design method – a basis for describing and evaluating design methods; Evaluating the efficacy and effectiveness of design methods: A systematic review and assessment framework.",0.07298851013183594,5,False,0.48738346,-0.7427933
fda0636dbea5,Design knowledge,Design Research: Aesthetic Epistemology and Explanatory Knowledge,P. Murphy,2017,,,https://www.semanticscholar.org/paper/b8368428524409fb5ce01bc510bb3e1c79eff1b9,4,Theory · Design Theory · Theories,"theory, design theory, theories, theory sep, research, design research","This exploratory cluster contains 18 papers. Frequent terms include theory, design theory, theories, theory sep, research, design research. Representative papers include The anatomy of a design theory; Theory construction in design research. Criteria, approaches, and methods.; Four Criteria for Design Theories.",0.10325217247009277,10,False,-1.7091753,-0.56967866
fee96194a322,Design principles,Personalising learning: towards a coherent learning design framework,"Zalavra, E. (1); Papanikolaou, K. (2); Dimitriadis, Y. (3); Sgouropoulou, C. (1)",,2022 International Conference on Advanced Learning Technologies (ICALT),10.1109/ICALT55010.2022.00030,,7,Learning · Learners · Video,"learning, learners, video, studio, collaboration, synchronous","This exploratory cluster contains 10 papers. Frequent terms include learning, learners, video, studio, collaboration, synchronous. Representative papers include Developing a competency taxonomy for teacher design knowledge in technology-enhanced learning environments: a literature review; Towards a design theory of blended learning curriculum; Personalising learning: towards a coherent learning design framework.",0.10027313232421875,3,True,-2.1221159,3.183684
fffe50e033fa,Design knowledge,Activity as the ultimate particular of interaction design,"Waern, Annika (1); Back, Jon (1)",2017,Conference on Human Factors in Computing Systems - Proceedings,10.1145/3025453.3025990,,6,Hci · Technology · Hri,"hci, technology, hri, post, role playing, human","This exploratory cluster contains 9 papers. Frequent terms include hci, technology, hri, post, role playing, human. Representative papers include Design-oriented human-computer interaction; Tracing the tensions surrounding understandings of agency and knowledge in technology design; From human factors to human actors to human crafters.",0.1095353364944458,4,False,-1.8218074,1.592009
